time,flux,flux_err
-0.019213056056969435,0.9999935526714684,0.0001055318799541
-0.017824167168100757,0.99997436200416,0.0001055322331266
-0.01643527827923208,1.000083337508247,0.0001055322916452
-0.015046389390363402,1.0000766413267703,0.0001055324126276
-0.013657500501494724,0.9999861746400116,0.0001055325790446
-0.012268611612626046,1.0000306632486455,0.0001055327412038
-0.010879722723757368,0.9999506943705362,0.0001055326645037
-0.00949083383488869,1.00010898010823,0.0001055329056059
-0.008101944945565265,0.9997890676935898,0.0001055331935423
-0.006713056056923961,1.000034955407644,0.0001055333082757
-0.005324167168055283,0.999997404293698,0.0001055331178096
-0.003935278279186605,1.0000119268626202,0.0001055335996249
-0.0025463893905453006,0.9999631189633508,0.000105533602963
-0.001157500501449249,1.000043369151131,0.0001055336612871
0.0002313883874194289,1.0000408477916745,0.0001055334980851
0.0016202772762881068,1.0001776021516122,0.0001055339141248
0.0030091661651567847,0.999742615439774,0.0001055343303302
0.004398055054025463,0.99996226972377,0.000105534005169
0.0057869439428941405,0.9999286040761014,0.0001055341641559
0.007175832831990192,0.999927211389513,0.0001055345111088
0.008564721720631496,0.999979065189306,0.0001055345680905
0.009953610609727548,1.000199081890632,0.0001055347793947
0.0113424994988236,0.999927694164758,0.0001055354258339
0.012731388387464904,1.0002361711532402,0.0001055355203098
0.014120277276333582,1.0001648660610791,0.0001055359534456
0.01550916616520226,1.0000297889257237,0.0001055365209726
0.016898055053843564,0.999928616029432,0.0001055370264883
0.018286943942939615,0.999995452811968,0.0001055371597708
0.019675832832035667,1.000049706739028,0.0001055372153942
0.02106472172067697,1.000062083332631,0.0001055376389917
0.022453610609773023,0.9998011711507352,0.0001055379652452
0.0238424994986417,0.9998203185671488,0.0001055376589556
0.02523138838751038,1.0002216395328154,0.0001055379869525
0.026620277276379056,1.0001908349494248,0.0001055380800356
0.028009166165247734,0.9997157245622412,0.0001055380557935
0.029398055054116412,1.000002187253922,0.0001055381722313
0.030786943943212464,0.9998862281615912,0.0001055385421526
0.03217583283185377,0.9999469246661762,0.0001055386951057
0.033564721720722446,1.0001147983459215,0.0001055386126952
0.034953610609591124,0.9999096027515008,0.0001055389726162
0.03634249949823243,1.000139735761202,0.000105539710704
0.03773138838755585,0.9999660029880658,0.0001055399846905
0.03912027727642453,1.000091833272282,0.0001055403953291
0.04050916616529321,1.0001020575664004,0.0001055408186497
0.04189805505416189,0.9999429332766306,0.0001055408805468
0.043286943943030565,0.9998494688685818,0.0001055407645021
0.04467583283189924,1.0001271513639336,0.000105541196999
0.04606472172076792,0.9999076996075756,0.0001055412651387
0.0474536106096366,1.0001685391788482,0.0001055529642971
0.048842499498505276,1.000122485781051,0.0001055635428485
0.050231388387373954,1.0002608259088055,0.0001055730659296
0.05162027727624263,1.0004711696703277,0.0001055812968613
0.05300916616511131,1.0004996316759955,0.0001055885459775
0.054398055054434735,1.000537654929193,0.0001055945361169
0.05578694394307604,1.0005607181833276,0.0001055993644153
0.05717583283194472,1.000597671495992,0.0001056035011489
0.058564721720813395,1.000560395667169,0.0001056065983797
0.0599536106094547,1.0006417921441233,0.0001056086532078
0.06134249949855075,1.000530435890865,0.0001056095725987
0.06273138838741943,1.000534120480835,0.0001056100058706
0.0641202772762881,1.000433887265869,0.0001056096765724
0.06550916616515678,1.0008438763181235,0.0001056082157307
0.06689805505402546,1.0004551342093209,0.0001056058535954
0.06828694394289414,1.000585782433635,0.0001056028175116
0.06967583283199019,1.000378005722613,0.000105599007708
0.0710647217206315,1.0005125826734025,0.0001055940189021
0.07245361060972755,1.0005003121511191,0.000105588271535
0.0738424994988236,1.000064136451977,0.0001055822078753
0.0752313883874649,1.0001412326990236,0.0001055748663997
0.07662027727633358,1.000250741600436,0.0001055673510052
0.07800916616520226,1.0000136986037989,0.0001055587982782
0.07939805505384356,0.9999952174797356,0.0001055496554429
0.08078694394293962,0.9999657562575068,0.0001055392669977
0.08217583283203567,0.9996887269825784,0.0001055291716972
0.08356472172067697,0.9997811153445116,0.0001055178113791
0.08495361060977302,0.9997326844450724,0.0001055059466441
0.0863424994986417,0.9995014732325712,0.0001054941318452
0.08773138838751038,0.9992827367811612,0.0001054813967918
0.08912027727637906,0.999247784051976,0.0001054684799247
0.09050916616524773,0.9992454007047904,0.0001054548954092
0.09189805505411641,0.9991410640097316,0.0001054412844932
0.09328694394321246,0.9987128101490944,0.0001054275807798
0.09467583283185377,0.9986645113104878,0.000105413381875
0.09606472172072245,0.9984995232265677,0.0001053981878177
0.09745361060959112,0.998370247932313,0.0001053826241837
0.09884249949823243,0.9982259383262084,0.0001053671595476
0.10023138838755585,0.9979821997358468,0.0001053510095472
0.10162027727642453,0.997875099694085,0.0001053349111902
0.10300916616529321,0.9977243235951132,0.0001053182873964
